6001	2565	4417	256	3313	3969	7439	7815	7069	6468
187	3370	4665	3863	4105	2965	2687	7765	4715	2948
7155	4271	4534	832	2263	5002	4008	7457	86	4229
3501	4330	2003	2048	4444	3516	6139	1871	1245	1332
5368	3887	5774	6087	4034	1844	7164	7029	3348	2836
4917	698	4591	7449	652	5924	3121	6238	2031	4969
1132	5457	4236	7309	5576	6273	7930	2762	4936	7196
6958	6258	3261	2868	1988	6990	2717	109	4266	318
2338	3887	5414	327	5230	1416	2668	2885	2057	5946
3135	4920	51	1502	649	7943	3134	5124	3241	1003
6365	4275	7020	5441	3281	3606	5748	4933	1129	1003
7440	7660	6804	3041	897	4021	7045	5306	4460	7202
2101	6884	4924	7682	3354	7861	5877	6486	4707	5706
3178	7902	1483	6991	3548	995	3267	1575	326	2307
3827	693	4230	7515	6007	1468	68	7078	886	1161
65	830	6052	7388	6781	2598	4410	55	5072	5769
2517	5720	5103	4864	3109	1463	5603	3285	330	7817
6260	7420	7570	7917	5222	466	5282	6440	1252	7042
6591	7358	3404	1465	151	6816	206	4134	4176	6007
7530	3552	7442	2196	4079	6679	5706	6663	6884	4575
6982	122	2527	6556	3540	6414	1283	4901	3748	1332
6230	3112	920	5997	5308	6070	7862	7721	4755	5087
2906	7890	1413	5626	5642	3759	7968	201	6628	1864
562	4583	432	3631	1316	80	4792	1925	7437	6360
4493	1788	636	3878	3516	2025	2577	5234	532	3594
1826	4700	7797	7293	835	3219	3859	1434	408	2378
1774	3824	3765	7501	7084	7637	2200	7265	1213	5178
4650	1841	2009	3248	1979	7729	5598	1367	1991	6307
5795	7546	5925	7868	306	5147	2660	7410	3993	5151
5061	905	5198	3906	2757	1249	7749	4932	1240	1028
5147	6734	7546	3633	5795	4640	1260	2133	2943	7931
4880	7631	638	660	2151	3297	5190	1915	3946	6524
2493	5385	4234	3496	7005	6164	2890	7129	4982	825
4393	3885	5202	4979	5854	6799	2811	7971	3244	717
4141	6609	4903	3714	7031	4584	6038	2489	369	1408
5461	7698	7968	1864	3777	3759	6917	7751	3572	3155
6579	6216	813	5056	2622	1641	6026	4846	1478	7796
998	5359	2661	6880	6479	425	4945	917	1980	3461
7114	5553	7181	6141	4090	2166	7137	1714	646	3561
2995	1827	3809	3581	5676	346	231	2496	2125	7256
3355	2411	1878	2406	664	7080	5597	4559	6366	7415
1653	1411	3786	3959	4199	6547	5491	640	3845	1013
5862	1822	1053	2935	953	538	1049	587	1419	3795
3916	7602	7760	1688	221	1419	5233	4692	7822	4529
7151	5260	2962	6947	1210	7431	6691	5565	5232	2775
5560	592	5808	2342	4647	7034	845	5476	6544	7807
6466	7827	7546	2487	3621	1632	7409	7185	218	5712
6228	6278	3409	155	3223	583	7274	3826	1503	3080
1244	4518	5225	918	2866	6577	7953	3502	4199	6337
4429	1337	565	6565	3799	2017	3930	830	6771	4351
5772	6539	3093	756	802	3943	968	6681	1085	984
2781	5921	666	2569	3798	7905	2663	3353	6151	1441
698	7449	4591	7425	5998	4207	14	3532	1411	1038
724	687	7750	6041	145	4168	6457	2193	3796	449
4230	1773	68	7515	1750	897	7085	7202	5494	823
3312	921	643	6775	4820	1371	6296	5892	3209	6324
2612	7194	2429	7125	559	7391	4627	3680	6373	5569
159	7494	2570	1488	4780	7487	973	7633	2100	3760
318	4543	6990	7331	5346	7849	2073	2717	6382	5602
624	1692	362	7081	1347	844	3234	80	4447	3152
4493	636	2263	2634	4745	1818	3462	947	7436	919
6282	1301	6241	2247	6125	1399	2898	261	6144	1199
2233	4438	355	4512	5676	4610	6969	3871	2488	837
1140	3894	7351	7963	7620	2458	7900	2240	2117	1859
6859	7398	2841	2217	4130	6727	5555	683	6646	7397
444	868	3032	1434	5616	3219	4240	31	1861	3415
4569	5955	4270	2318	1256	5367	1122	6688	6942	4025
15	6532	1024	7512	7759	805	2705	4125	7867	1529
1029	4664	5543	7744	5216	5599	4168	2013	1271	2565
6677	6592	3666	1789	5325	834	7595	7609	3175	2582
470	7277	878	6745	4448	2832	7190	1790	804	6308
3778	3554	677	5431	4774	1777	1352	3641	4472	7240
2580	6305	3821	2133	966	6135	4846	4137	3972	1478
4058	2403	451	4236	1750	2983	6273	1490	7265	7755
2668	7734	145	2007	79	7197	916	2739	2842	5165
5114	3417	1401	7204	1690	1	1693	689	2481	6347
3917	627	5326	337	4233	1028	1033	5681	4637	7235
2932	4261	5777	5890	1466	2795	1367	4343	1839	2354
1424	1042	5936	635	3874	6796	3851	1698	4747	5810
5204	2781	532	2577	4041	4909	5921	5234	516	3061
6358	5808	207	3562	5560	2203	462	1051	1600	1538
3264	2274	5352	4791	1083	4934	3414	7425	7659	2237
5650	6228	7069	3409	2509	6278	830	7538	6644	5054
2550	3205	7740	1934	7147	4502	240	3621	7409	7380
5911	2650	7782	7395	979	4806	1910	3047	3549	6137
1868	5099	2804	6580	6542	379	2892	1551	648	5981
372	4747	523	3878	1788	1818	7598	3516	4446	3590
2265	153	1990	1786	1595	4332	2147	7476	7221	3555
6437	4254	2673	485	3548	1929	2307	5633	6594	5617
1380	5979	5820	2993	4642	1614	7622	4265	5470	2746
2152	7810	2995	7735	5018	2181	3813	5771	2662	346
3791	5603	3347	3322	5221	728	2923	5102	7817	3283
397	2168	2630	5700	1529	1024	371	1124	15	2679
3615	3110	7675	3351	1794	7759	6564	1929	4654	5432
4674	7781	3791	2947	4455	4864	1761	6249	3717	5603
5591	7468	6388	3981	4888	1977	5725	5220	4410	6263
119	2600	5197	5893	1889	3752	5162	3409	7714	5218
7954	2636	5494	7660	5306	5915	1415	5768	5907	6279
7450	4762	7735	118	1201	6953	6039	7688	7810	1301
1037	6126	1757	2545	6904	6291	7286	7069	7677	7823
1265	4956	3880	2741	6617	5228	4620	7618	2579	627
3954	4585	7128	1240	1648	5053	2849	1865	2747	1054
4894	3851	4377	635	5389	3516	5269	5844	6108	3591
649	51	761	2476	2621	368	5561	4920	1099	6780
6313	5022	7155	6586	711	2171	6504	6032	2101	7927
6061	1089	3677	5675	7847	728	7347	974	7515	5623
5173	6381	1625	4404	7759	4628	5633	1794	4654	3428
344	1506	6986	4773	2248	1658	6796	5658	3869	6492
2077	4601	1216	1782	7900	3688	7050	2481	6394	6359
3016	3238	5897	1498	5880	7572	97	1539	4066	656
6455	3139	3283	7045	1802	1535	7932	3089	4352	386
3455	3069	7977	3426	7972	1749	6401	6384	3341	328
6789	6182	1936	3141	6759	3620	338	3044	4904	1408
5111	1886	2366	2401	7915	7555	6751	7549	3348	5639
7025	2386	5438	1060	7523	5867	873	2018	1542	4956
3524	5366	4466	945	2702	6134	1823	5008	6936	5136
